schedulertest,ticks0,aql0,mql0,rpt0,spt0,lg0,ticks1,aql1,mql1,rpt1,spt1,lg1,ticks2,aql2,mql2,rpt2,spt2,lg2,ticks3,aql3,mql3,rpt3,spt3,lg3,ticks4,aql4,mql4,rpt4,spt4,lg4,ticks5,aql5,mql5,rpt5,spt5,lg5,ticks6,aql6,mql6,rpt6,spt6,l76,ticks7,aql7,mql7,rpt7,spt7,lg7,aticks,sd,areducts,sd,asyncs,sd,mlg,agaps,sdg
clustercomm-erlam_sched_coop_longbatcher8-1-2,415,0,1,384,3,203441,122,0,0,69,1,180030,288,0,2,248,3,78273,278,0,1,234,2,73435,267,0,1,227,3,225951,149,0,0,115,3,235424,34,0,0,3,0,538937,233,0,0,196,2,136797,223.25,110.423899134,184.5,111.430471596,2.125,1.05326872165,538937,209036.0,137565.81703
clustercomm-erlam_sched_coop_longbatcher20-9-2,1443,5,13,1383,2,315812,977,0,0,867,2,627183,952,0,1,879,1,194630,828,0,1,727,4,342409,794,0,0,669,1,488184,740,0,0,672,1,634435,694,0,0,598,1,336924,710,0,0,584,1,434617,892.25,230.097126232,797.375,244.156168005,1.625,0.992156741649,634435,421774.25,145048.895573
clustercomm-erlam_sched_coop_longbatcher10-4-2,758,0,2,703,3,202241,466,0,1,389,2,447534,525,0,1,485,4,301152,478,0,0,430,2,251729,650,0,0,582,3,341533,324,0,0,249,1,296770,624,0,0,562,2,191819,544,0,1,505,1,205133,546.125,123.792606302,488.125,128.023862522,2.25,0.968245836552,447534,279738.875,81247.0874331
clustercomm-erlam_sched_coop_longbatcher9-1-2,540,1,3,515,3,107211,163,0,0,118,1,246560,107,0,0,69,1,410208,187,0,1,139,2,143659,323,0,1,283,5,212815,292,0,1,253,5,86148,240,0,1,187,3,110216,50,0,0,0,0,387617,237.75,142.337407241,195.5,148.549654998,2.5,1.73205080757,410208,213054.25,118934.773929
clustercomm-erlam_sched_coop_longbatcher6-3-2,759,0,2,696,7,72792,256,0,0,156,1,215385,93,0,0,0,0,216719,428,0,0,370,1,199050,283,0,0,123,1,98752,477,0,1,398,2,163131,238,0,0,189,1,315937,91,0,0,0,0,245781,328.125,207.564711295,241.5,220.320221496,1.625,2.11763429326,315937,190943.375,73476.6883898
clustercomm-erlam_sched_coop_longbatcher2-1-2,254,0,1,186,3,34437,228,0,1,158,2,47718,199,0,0,133,4,45908,52,0,0,0,0,65887,113,0,0,0,0,35681,91,0,0,0,0,54334,66,0,0,0,0,56004,129,0,0,0,0,45100,141.5,71.3039269606,59.625,78.10879832,1.125,1.53602571593,65887,48133.625,9827.03041281
clustercomm-erlam_sched_coop_longbatcher20-5-2,1236,4,11,1186,2,203502,538,0,0,486,2,821964,580,0,0,493,2,347740,789,0,1,729,2,235554,697,0,1,626,2,225067,510,0,1,423,4,301270,616,0,0,539,2,295776,670,0,1,593,2,372400,704.5,217.877259024,634.375,226.606452633,2.25,0.661437827766,821964,350409.125,186660.857679
clustercomm-erlam_sched_coop_longbatcher9-4-2,903,0,3,859,4,93069,311,0,0,228,1,282174,541,0,1,495,4,237550,376,0,0,330,1,450375,426,0,0,359,2,448688,444,0,0,343,2,241873,536,0,1,463,1,171189,447,0,0,399,1,237802,498.0,168.772035598,434.5,178.033704674,2.0,1.22474487139,450375,270340.0,116490.803156
clustercomm-erlam_sched_coop_longbatcher10-3-2,792,0,2,756,3,126117,383,0,0,349,3,329364,499,0,2,458,4,136996,223,0,0,189,1,570763,574,0,0,504,3,153668,515,0,1,462,1,173785,278,0,0,228,1,389809,605,0,1,562,2,249941,483.625,173.041857292,438.5,171.701776345,2.25,1.08972473589,570763,266305.375,145693.456764
clustercomm-erlam_sched_coop_longbatcher20-2-2,865,5,12,833,2,166843,304,0,1,255,2,169224,172,0,0,131,1,416800,257,0,1,207,1,142260,220,0,2,157,4,175112,273,0,0,225,2,347451,381,0,1,321,2,71835,212,0,0,152,1,241033,335.5,208.813912372,285.125,215.050248489,1.875,0.927024810887,416800,216319.75,106491.318169
clustercomm-erlam_sched_coop_longbatcher20-4-2,1123,4,9,1078,2,252019,472,0,0,432,2,636770,752,0,1,691,2,242661,681,0,2,626,3,194165,672,0,1,608,2,368893,527,0,1,496,1,860034,406,0,1,354,4,540696,623,0,1,555,2,252258,657.0,206.840518274,605.0,205.817273328,2.25,0.829156197589,860034,418437.0,222650.124422
clustercomm-erlam_sched_coop_longbatcher20-6-2,1497,5,11,1434,2,413316,697,0,0,619,2,747499,634,0,0,569,1,1022627,761,0,1,695,2,578619,737,0,0,639,1,319107,997,0,1,916,2,273143,830,0,1,768,4,387948,868,0,1,801,4,723794,877.625,256.318131187,805.125,259.637939013,2.25,1.08972473589,1022627,558256.625,241806.975017
clustercomm-erlam_sched_coop_longbatcher9-2-2,714,0,3,681,3,86741,249,0,0,178,2,307183,374,0,1,335,2,227933,382,0,1,340,7,174502,313,0,1,253,3,456521,331,0,0,268,2,284208,431,0,1,365,3,131908,252,0,0,187,2,180801,380.75,139.026751023,325.875,149.055725737,3.0,1.58113883008,456521,231224.625,109456.333863
chugmachine-erlam_sched_coop_longbatcher8-10-9,442,3,6,390,8,32320,84,0,0,31,14,38518,38,0,0,3,1,44789,43,0,0,3,1,57821,24,0,0,0,0,88529,66,0,0,15,1,28275,34,0,0,0,0,42753,53,0,0,9,3,25207,98.0,131.2335704,56.375,126.471278854,3.5,4.66368952654,88529,44776.5,19164.201627
chugmachine-erlam_sched_coop_longbatcher3-20-19,156,0,2,141,3,10360,52,0,0,32,4,12385,17,0,0,0,0,22880,15,0,0,0,0,22240,14,0,0,0,0,22586,15,0,0,0,0,14589,17,0,0,0,0,23221,28,0,0,13,1,23326,39.25,45.7213024749,23.25,45.7568300913,1.0,1.5,23326,18948.375,5157.34837241
chugmachine-erlam_sched_coop_longbatcher4-10-9,211,1,4,186,5,11015,13,0,0,0,0,23155,20,0,0,0,0,23462,15,0,0,3,1,49993,17,0,0,0,0,23178,19,0,0,0,0,12271,19,0,0,0,0,23415,46,0,0,26,6,46585,45.0,63.4842500153,26.875,60.7277479823,1.5,2.34520787991,49993,26634.25,13408.976161
chugmachine-erlam_sched_coop_longbatcher9-10-9,516,3,8,451,12,11495,50,0,0,0,0,31949,50,0,0,3,1,42024,55,0,0,3,1,22530,101,0,0,32,15,21910,77,0,0,18,2,25419,58,0,0,0,0,21951,59,0,0,3,1,33288,120.75,150.254575637,63.75,146.741055945,4.0,5.56776436283,42024,26320.75,8662.75839081
chugmachine-erlam_sched_coop_longbatcher3-10-9,147,0,2,131,3,10298,11,0,0,0,0,23788,14,0,0,0,0,23748,9,0,0,0,0,12823,15,0,0,3,1,23484,11,0,0,0,0,23616,13,0,0,0,0,12269,38,0,0,22,4,12477,32.25,44.2231556992,19.5,42.7375712927,1.0,1.5,23788,17812.875,5887.95440789
chugmachine-erlam_sched_coop_longbatcher2-20-19,102,0,1,89,2,10282,9,0,0,0,0,24267,10,0,0,0,0,12135,8,0,0,0,0,24494,13,0,0,0,0,12738,8,0,0,0,0,24130,9,0,0,0,0,22936,41,0,0,28,2,12362,25.0,30.9111630321,14.625,29.5674546588,0.5,0.866025403784,24494,17918.0,6090.73031335
chugmachine-erlam_sched_coop_longbatcher8-20-19,483,3,8,427,10,11123,44,0,0,0,0,23072,42,0,0,0,0,27403,125,0,0,64,15,23130,40,0,0,0,0,22928,73,0,0,27,2,25402,48,0,0,13,1,24133,43,0,0,0,0,23452,112.25,142.695260958,66.375,137.875793289,3.5,5.38516480713,27403,22580.375,4559.68367701
chugmachine-erlam_sched_coop_longbatcher9-20-19,558,1,7,484,24,8895,80,0,0,26,2,37925,19,0,0,0,0,54931,54,0,0,0,0,23425,97,0,0,39,3,24614,95,0,0,38,2,37027,53,0,0,0,0,22345,69,0,0,13,1,21082,128.125,164.209041697,75.0,155.34880109,4.0,7.63216876124,54931,28780.5,13122.6524948
chugmachine-erlam_sched_coop_longbatcher2-10-9,109,0,2,93,3,10659,10,0,0,0,0,12675,6,0,0,0,0,23865,12,0,0,0,0,23272,8,0,0,0,0,23602,7,0,0,0,0,23028,14,0,0,4,1,23551,9,0,0,0,0,23245,21.875,33.0205901673,12.125,30.5959045462,0.5,1.0,23865,20487.125,5122.72635999
chugmachine-erlam_sched_coop_longbatcher3-40-39,178,0,2,161,3,10193,11,0,0,0,0,23830,15,0,0,0,0,11771,13,0,0,0,0,22263,46,0,0,33,1,33608,72,0,0,52,4,22297,21,0,0,0,0,12170,12,0,0,0,0,22336,46.0,53.8005576179,30.75,52.6183190533,1.0,1.5,33608,19808.5,7421.33790162
chugmachine-erlam_sched_coop_longbatcher9-40-39,687,1,8,603,27,8411,99,0,0,33,1,21948,108,0,0,45,1,23932,96,0,0,33,1,34879,81,0,0,0,0,21901,67,0,0,0,0,29804,118,0,0,66,2,69510,73,0,0,0,0,23783,166.125,197.538880667,97.5,192.392177596,4.0,8.71779788708,69510,29271.0,16780.259116
chugmachine-erlam_sched_coop_longbatcher8-40-39,550,1,6,481,22,7311,115,0,0,66,2,23589,66,0,0,33,1,89500,97,0,0,45,1,21970,69,0,0,33,1,32752,48,0,0,0,0,33289,50,0,0,0,0,25168,84,0,0,33,1,24117,134.875,158.343327535,86.375,150.550604034,3.5,7.01783442381,89500,32212.0,22906.9528964
chugmachine-erlam_sched_coop_longbatcher4-40-39,285,1,4,255,9,4737,19,0,0,0,0,23745,51,0,0,33,1,34688,15,0,0,0,0,23398,70,0,0,47,2,34758,17,0,0,0,0,23059,21,0,0,0,0,22012,19,0,0,0,0,23668,62.125,86.2604160377,41.875,82.3823972399,1.5,2.91547594742,34758,23758.125,8703.00470294
chugmachine-erlam_sched_coop_longbatcher1-10-9,42,0,0,39,0,2005,6,0,0,0,0,1620,5,0,0,0,0,1414,3,0,0,0,0,1571,3,0,0,0,0,1598,5,0,0,0,0,1620,3,0,0,0,0,1653,3,0,0,0,0,1490,8.75,12.6169528809,4.875,12.8980376414,0.0,0.0,2005,1621.375,162.603764947
chugmachine-erlam_sched_coop_longbatcher1-40-39,74,0,0,69,0,2506,6,0,0,0,0,11918,6,0,0,0,0,12062,5,0,0,0,0,11647,6,0,0,0,0,11952,7,0,0,0,0,11688,5,0,0,0,0,11897,6,0,0,0,0,11655,14.375,22.5440540942,8.625,22.8196050579,0.0,0.0,12062,10665.625,3087.39457057
chugmachine-erlam_sched_coop_longbatcher2-40-39,125,0,2,109,2,10553,9,0,0,0,0,11483,7,0,0,0,0,21985,7,0,0,0,0,23499,8,0,0,0,0,21990,6,0,0,0,0,22997,9,0,0,0,0,23019,58,0,0,48,2,23301,28.625,39.9904285423,19.625,37.2556623213,0.5,0.866025403784,23499,19853.375,5132.60903288
chugmachine-erlam_sched_coop_longbatcher4-20-19,216,1,3,193,4,10953,16,0,0,0,0,21619,17,0,0,0,0,12918,16,0,0,0,0,22653,29,0,0,13,1,23512,20,0,0,0,0,12873,62,0,0,36,6,12832,31,0,0,13,1,22631,50.875,64.0281920329,31.875,62.0028981177,1.5,2.12132034356,23512,17498.875,5160.52505656
chugmachine-erlam_sched_coop_longbatcher1-20-19,53,0,0,49,0,4809,3,0,0,0,0,4104,3,0,0,0,0,3979,3,0,0,0,0,4134,3,0,0,0,0,4021,4,0,0,0,0,4159,3,0,0,0,0,3979,3,0,0,0,0,4134,9.375,16.4919487933,6.125,16.2052267803,0.0,0.0,4809,4164.875,252.572483408
ptree-erlam_sched_single4-10-5,2954,0,0,2934,20,47609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.25,976.943671611,366.75,970.329293333,2.5,6.61437827766,47609,5951.125,15745.1967711
ptree-erlam_sched_single3-10-5,2620,0,0,2601,19,57092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.5,866.483554374,325.125,860.19989501,2.375,6.28365936378,57092,7136.5,18881.4042314
ptree-erlam_sched_single8-10-5,3109,0,0,3082,27,33315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.625,1028.20510326,385.25,1019.27569259,3.375,8.92941067484,33315,4164.375,11017.900616
ptree-erlam_sched_single9-10-5,3368,0,0,3337,31,34423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.0,1113.86130196,417.125,1103.60901563,3.875,10.2522863304,34423,4302.875,11384.3371726
ptree-erlam_sched_single2-10-5,9832,0,0,9700,127,131293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.0,3251.6283613,1212.5,3207.97346467,15.875,42.0013020632,131293,16411.625,43421.0783605
ptree-erlam_sched_single1-10-5,9323,0,0,9213,106,130129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.375,3083.29243413,1151.625,3046.9133536,13.25,35.0562048716,130129,16266.125,43036.1215447
pring-erlam_sched_single8-2-2,1832,0,0,1683,148,7858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.0,605.877050234,210.375,556.599932065,18.5,48.9463992547,7858,982.25,2598.78922529
pring-erlam_sched_single2-2-2,440,0,0,405,34,5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,145.516322109,50.625,133.941160123,4.25,11.244443072,5021,627.625,1660.53966661
pring-erlam_sched_single4-2-2,882,0,0,811,70,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.25,291.694082045,101.375,268.213039159,8.75,23.1503239718,3767,470.875,1245.8181486
pring-erlam_sched_single10-2-2,2450,0,0,2249,200,9912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.25,810.261339014,281.125,743.786837323,25.0,66.1437827766,9912,1239.0,3278.08587441
pring-erlam_sched_single9-2-2,2116,0,0,1943,172,15366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.5,699.801221777,242.875,642.586849675,21.5,56.8836531879,15366,1920.75,5081.82683073
pring-erlam_sched_single20-2-2,7146,0,0,6539,606,25411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.25,2363.31735861,817.375,2162.57097788,75.75,200.415661813,25411,3176.375,8403.89832068
pring-erlam_sched_single6-2-2,1390,0,0,1277,112,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.75,459.699290297,159.625,422.328053029,14.0,37.0405183549,5339,667.375,1765.70828122
clustercomm-erlam_sched_single20-9-2,345,0,0,341,3,15941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.125,114.09802529,42.625,112.775149634,0.375,0.992156741649,15941,1992.625,5271.99020621
clustercomm-erlam_sched_single8-3-2,165,0,0,161,3,10573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.625,54.5686207907,20.125,53.2457451352,0.375,0.992156741649,10573,1321.625,3496.69107649
clustercomm-erlam_sched_single10-4-2,195,0,0,191,3,11595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.375,64.4901882072,23.875,63.1673125517,0.375,0.992156741649,11595,1449.375,3834.68580647
clustercomm-erlam_sched_single8-4-2,195,0,0,191,3,11471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.375,64.4901882072,23.875,63.1673125517,0.375,0.992156741649,11471,1433.875,3793.67666115
clustercomm-erlam_sched_single4-1-2,105,0,0,101,3,8844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.125,34.7254859577,12.625,33.4026103022,0.375,0.992156741649,8844,1105.5,2924.87807438
clustercomm-erlam_sched_single8-1-2,105,0,0,101,3,8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.125,34.7254859577,12.625,33.4026103022,0.375,0.992156741649,8916,1114.5,2948.68983618
clustercomm-erlam_sched_single20-8-2,315,0,0,311,3,15187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.375,104.176457873,38.875,102.853582218,0.375,0.992156741649,15187,1898.375,5022.62814514
clustercomm-erlam_sched_single10-2-2,135,0,0,131,3,9912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.875,44.6470533742,16.375,43.3241777187,0.375,0.992156741649,9912,1239.0,3278.08587441
clustercomm-erlam_sched_single20-1-2,105,0,0,101,3,8878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.125,34.7254859577,12.625,33.4026103022,0.375,0.992156741649,8878,1109.75,2936.12251745
clustercomm-erlam_sched_single20-10-2,375,0,0,371,3,17155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.875,124.019592706,46.375,122.696717051,0.375,0.992156741649,17155,2144.375,5673.48296766
clustercomm-erlam_sched_single10-1-2,105,0,0,101,3,8842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.125,34.7254859577,12.625,33.4026103022,0.375,0.992156741649,8842,1105.25,2924.21663655
clustercomm-erlam_sched_single20-3-2,165,0,0,161,3,10358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.625,54.5686207907,20.125,53.2457451352,0.375,0.992156741649,10358,1294.75,3425.58651
clustercomm-erlam_sched_single6-3-2,165,0,0,161,3,10581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.625,54.5686207907,20.125,53.2457451352,0.375,0.992156741649,10581,1322.625,3499.3368278
clustercomm-erlam_sched_single4-2-2,135,0,0,131,3,9939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.875,44.6470533742,16.375,43.3241777187,0.375,0.992156741649,9939,1242.375,3287.01528508
clustercomm-erlam_sched_single8-2-2,135,0,0,131,3,9952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.875,44.6470533742,16.375,43.3241777187,0.375,0.992156741649,9952,1244.0,3291.31463096
clustercomm-erlam_sched_single10-5-2,225,0,0,221,3,12286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,74.4117556237,27.625,73.0888799682,0.375,0.992156741649,12286,1535.75,4063.21257597
clustercomm-erlam_sched_single6-2-2,135,0,0,131,3,9745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.875,44.6470533742,16.375,43.3241777187,0.375,0.992156741649,9745,1218.125,3222.85581579
clustercomm-erlam_sched_single6-1-2,105,0,0,101,3,8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.125,34.7254859577,12.625,33.4026103022,0.375,0.992156741649,8884,1110.5,2938.10683094
clustercomm-erlam_sched_single20-6-2,255,0,0,251,3,13538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.875,84.3333230402,31.375,83.0104473847,0.375,0.992156741649,13538,1692.25,4477.27265615
clustercomm-erlam_sched_single9-4-2,195,0,0,191,3,11601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.375,64.4901882072,23.875,63.1673125517,0.375,0.992156741649,11601,1450.125,3836.67011996
clustercomm-erlam_sched_single10-3-2,165,0,0,161,3,10497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.625,54.5686207907,20.125,53.2457451352,0.375,0.992156741649,10497,1312.125,3471.55643903
clustercomm-erlam_sched_single9-1-2,105,0,0,101,3,8909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.125,34.7254859577,12.625,33.4026103022,0.375,0.992156741649,8909,1113.625,2946.37480378
clustercomm-erlam_sched_single9-3-2,165,0,0,161,3,10447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.625,54.5686207907,20.125,53.2457451352,0.375,0.992156741649,10447,1305.875,3455.02049334
clustercomm-erlam_sched_single9-2-2,135,0,0,131,3,9803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.875,44.6470533742,16.375,43.3241777187,0.375,0.992156741649,9803,1225.375,3242.0375128
clustercomm-erlam_sched_single2-1-2,105,0,0,101,3,8986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.125,34.7254859577,12.625,33.4026103022,0.375,0.992156741649,8986,1123.25,2971.84016015
clustercomm-erlam_sched_single20-7-2,285,0,0,281,3,14122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.625,94.2548904567,35.125,92.9320148011,0.375,0.992156741649,14122,1765.25,4670.41250186
clustercomm-erlam_sched_single20-5-2,225,0,0,221,3,12248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,74.4117556237,27.625,73.0888799682,0.375,0.992156741649,12248,1531.0,4050.64525724
clustercomm-erlam_sched_single20-4-2,195,0,0,191,3,11457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.375,64.4901882072,23.875,63.1673125517,0.375,0.992156741649,11457,1432.125,3789.04659636
clustercomm-erlam_sched_single20-2-2,135,0,0,131,3,9966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.875,44.6470533742,16.375,43.3241777187,0.375,0.992156741649,9966,1245.75,3295.94469576
chugmachine-erlam_sched_single4-40-39,443,0,0,431,10,2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.375,146.50847885,53.875,142.539851884,1.25,3.30718913883,2468,308.5,816.214279463
chugmachine-erlam_sched_single9-40-39,456,0,0,443,11,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,150.807824731,55.375,146.50847885,1.375,3.63790805271,2465,308.125,815.222122722
chugmachine-erlam_sched_single1-20-19,70,0,0,69,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,23.1503239718,8.625,22.8196050579,0.0,0.0,723,90.375,239.109774737
chugmachine-erlam_sched_single8-10-9,270,0,0,259,9,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.75,89.2941067484,32.375,85.6561986957,1.125,2.97647022495,2398,299.75,793.063955492
chugmachine-erlam_sched_single1-10-9,40,0,0,39,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,13.2287565553,4.875,12.8980376414,0.0,0.0,737,92.125,243.739839532
chugmachine-erlam_sched_single8-40-39,456,0,0,443,11,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,150.807824731,55.375,146.50847885,1.375,3.63790805271,2479,309.875,819.852187516
chugmachine-erlam_sched_single1-40-39,110,0,0,109,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,36.3790805271,13.625,36.0483616133,0.0,0.0,740,92.5,244.731996273
chugmachine-erlam_sched_single4-10-9,270,0,0,259,9,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.75,89.2941067484,32.375,85.6561986957,1.125,2.97647022495,2436,304.5,805.631274219
